id,section,page,amharic,harari,oromo,english,verified
362,ሎ,23,መላ,ኡጋ,Tooftaa/karaa,Tactical means,False
363,ሎ,23,መለለጥ,መንፋፈቅ,Soosaloquu,to seratch,False
364,ሎ,23,መለለጥ,መንፋሕ,Afuufuu,"Pump,sieve",False
365,ሎ,24,መላምት,መለፋፍጥጭ,aadbuura,hypothesis,False
366,ሎ,24,መላ,ሳተልቃም,Qaama guutuu,Body,False
367,ሎ,24,መላስ,መልሐስቲ,waan itti Arraaban,to leak,False
368,ሎ,24,መላቀቅ,መትጋፈር,wal gadlakkisuu,detaching,False
369,ሎ,24,መላከ,መልኸኻ,erguu,to send,False
370,ሎ,24,መላከ,መለኻ,Erguu,Send,False
371,ሎ,24,መለጣ,ሙሉጥ,Moluu,Bold,False
372,ሎ,24,መላጣ/መል,ሙሉጥ,haadamaa/hadamee,wrench,False
373,ሎ,24,መለጥ,መትነፈቅ,Soolysuu,Removing cover/,False
374,ሎ,24,መለጥ,መትነፈቅ,,shave/make bold,False
375,ሎ,24,መላጨት,መሼለድ,haaduu,to shave,False
376,ሎ,24,መለጨት,መምለጥ,Haaddachuu,Shaved,False
377,ሎ,24,መላጫ,መምለጥቲ,Waan quncaasaniin,Shaver,False
378,ሎ,24,መልመድ,መልመድ,Barachuu/baruu,Learning,False
379,ሎ,24,መልመጃ,መልመድቲ,gilgaala,exercise,False
380,ሎ,24,መልስ,ጀዋብ,Deebisaa,Answer/reply,False
381,ሎ,24,መልቀም,መልቀም,guuruu,picking,False
382,ሎ,24,መልቀቅ,መግፈር,gad dhiisuu,releasing,False
383,ሎ,24,መልቀቅሪ/,መጋፈር,Gadnise Tulu,to release/accomulate,False
384,ሎ,24,መልበስ,መልበስ,uffachuu,wearing,False
385,ሎ,24,መልበቫ,መልበስቲጋር,Kutaa uffannaa,Dressing room,False
386,ሎ,24,መልአከ,መላይከት,Maleeykaa,Angel,False
387,ሎ,24,መልእከተኛ,ሉኸኝናኛ,Ergamaa,Messenger,False
388,ሎ,24,መልእከተናሻ/የፈጣሪ,ረሱል,ergama/kan rabbii,Messenger,False
389,ሎ,24,መልእከት,ሉኽ,dhaamsa ergaa,message,False
390,ሎ,24,መልእከት,መትላኻ,Ergaa geessuu,Run errands,False
391,ሎ,24,መልካም,ኮር,Gaarii,Generous,False
392,ሎ,24,መልካም,ቁኑእ,Gaarii/qaceelaa,Candid,False
393,ሎ,24,መልካም,ሰቂ,Dalaga bareeda,good dead,False
394,ሎ,24,መልካም,ቀርራም,Gaarii,Behave,False
395,ሎ,24,መልካምስራ,ኹይሪ,Hojii gaarii,Good work,False
396,ሎ,24,መልካምዝና,ፈለክ,maqaa gaarii,Fame,False
397,ሎ,25,መልካም,ፈሪድ,Fansaa,Clever /outstanding,False
398,ሎ,25,መልካም,ፈሪድ,,/intelligent,False
399,ሎ,25,መልከ,ሲፋ,Bifa,"Appearance, shape",False
400,ሎ,25,መልፈስፈስ,ዘጅሪ,dhama'uu,"lethargy, torpor",False
401,ሎ,25,መልፋት,ሊፋኦት,laafaauu,to be fatigued,False
402,ሎ,25,መልፋት,ሊፋኦት,/daadhaabuu,,False
403,ሎ,25,መልፋት,መኤሸን,Dararaa,be fatigued,False
404,ሎ,25,መልፋት,መልፋእ,Laffa’uu,exertion,False
405,ሎ,25,መመለስ,መርገገብ,deebi’uu,returning,False
406,ሎ,25,መመለጥ,መትመለጥ,Molaawuu,Balding,False
407,ሎ,25,መመልከት,መራ,daawwachuu,Watch,False
408,ሎ,25,መመልከት,መሔጃ,ilaaluu,watching,False
409,ሎ,25,መመሰረት,መኤሰስ,hundeessuu,establishing,False
410,ሎ,25,መመሰጥ,መትገለፍ,kan yaada,meditative,False
411,ሎ,25,መመሰጥ,መትገለፍ,keessa seene,,False
412,ሎ,25,መመሳሰል,መችትሚሳሰል,wal Fakkachuu,to look each other,False
413,ሎ,25,መመስረት,መትኤሰስ,Hundeeffamuu,Stablishment,False
414,ሎ,25,መመስረት,መሴሰን,Gurmeessu,to establish,False
415,ሎ,25,መመስረቻ,መሴሰንቲ,kan itti Gurmeessan,establishment,False
416,ሎ,25,መመስከር,መኬባ,dhugaa ba'uu,"witnessing, testify",False
417,ሎ,25,መመረጥ,መትመለሕ,fillamuu,to be elected,False
418,ሎ,25,መመሪያ,መቅናባእቲ,Qajeelcha,"Guidelines,instruction",False
419,ሎ,25,መመሪያ,መትኤቀድቲ,qajeelfama,guideline,False
420,ሎ,25,መመራት,መትኤቀድ,gajeelfamuu,to be guided,False
421,ሎ,25,መመርመር,መቤሐስ,qorachuu,investigating,False
422,ሎ,25,መመርቀን,መምቀሕ,Dadammaqinsa,Stimulation,False
423,ሎ,25,መመተር,መሜተር,Safaruu/meetiruu,Measuring,False
424,ሎ,25,መመታት,መትመሐጥ,dhawamuu,beaten,False
425,ሎ,25,መመችቸት,መትሜቻ,Mijjaa’uu,"Comfort,convenience",False
426,ሎ,25,መመንዘር,መስረፍ,sharafuu,change (money),False
427,ሎ,25,መመንጠር,መማቃ,mancaasuu,digrading,False
428,ሎ,25,መመንጨቅካ,መምጨቅ,"Butuu, laxxisuu","Tweak,tug",False
429,ሎ,25,መመኘት,መግገረድ,Nyaata irrisuu/,"Partitioning,partial",False
430,ሎ,26,,,dahoo,,False
431,ሎ,26,መመከር,መትሓተፍ,wal gorsuu,to be advised,False
432,ሎ,26,መመኪያ,መትሜለከቲ,Irkannoo,relying /whom sb,False
433,ሎ,26,መመኪያ,መትሜለከቲ,,depend on,False
434,ሎ,26,መመካት,መትሜለከ,Duskachuu,Confidance,False
435,ሎ,26,መመካከር,መትሔረግ,Gorsuu,to advise each other/to,False
436,ሎ,26,መመካከር,መትሔረግ,,discuss,False
437,ሎ,26,መመዘን,መሜዘን,Madaaluu/,"Balancing,scaling",False
438,ሎ,26,መመዘን,መሜዘን,Miizaanuu,,False
439,ሎ,26,መመዘዝበ,መሴጀል,Galmeessuu/,Register,False
440,ሎ,26,መመዘዝበ,መሴጀል,galmaawuu,,False
441,ሎ,26,መመደብ,መርመድ,ramaduu,allocate /classify,False
442,ሎ,26,መመገቢያ,መብላእጋር,Kutaa nyaataa,Dinning room,False
443,ሎ,26,መመገብ,መትቤለእ,nyaachisuu,feeding,False
444,ሎ,26,መመገብ,መብለአ,nyaachuu,Eating,False
445,ሎ,26,መመጻደቅ,መትፋኸር,Dhaadachuu,Boast,False
446,ሎ,26,መመላት,መምላእ,Guutuu,To Fill up,False
447,ሎ,26,መማለድ,መገንታ,Magantaa,Intervention,False
448,ሎ,26,መማል,መትራእ,Kakachuu,swearing,False
449,ሎ,26,መማረከ,መማረኽ,bojiiaa'muu,to attract,False
450,ሎ,26,መማረክከ፤,መሬቃ,Booji’amuu,To be captivated,False
451,ሎ,26,መማር,መልመድ,Barachuu/baruu,Learning,False
452,ሎ,26,መማባረር,መስደድ,ariihuu,"chase,drive away",False
453,ሎ,26,መምህር,ኡስታድ,barsiisaa,teacher,False
454,ሎ,26,መምህር,ሙአሊም,Barsiisaa,heresy,False
455,ሎ,26,መምለጥ,መምለጥ,haaduu,to shave,False
456,ሎ,26,መምሰል,መምሰል,fakii,to look like,False
457,ሎ,26,መምረር,መምረር,hadhaawuu,become bitter,False
458,ሎ,26,መምረር,መምረር,Hadhaawuu,Bittering,False
459,ሎ,26,መምረግ,መምረግ,"Maraguu, itti dhoobuu",Stick,False
460,ሎ,26,መምረጥ,መምለሕ,filluu,to select,False
461,ሎ,26,መምረጥ,መምላሕ,Filuu/filachuu,Choose,False
462,ሎ,26,መምራት,መኤቀድ,qajeelchuu,guideing,False
463,ሎ,27,መምራት,መምረእ,Qajeelchuu,to lead,False
464,ሎ,27,መምራት,መቅናእ,Qajeelchuu,"Lead, guide",False
465,ሎ,27,መምሸት,መምሻ,Galgalaawuu,Evening,False
466,ሎ,27,መምታት,መምሐጥ,dhawuu,beating,False
467,ሎ,27,መዎታት,መሕመጥ,dhaawuu,to strike,False
468,ሎ,27,መምከር,መሕተፍ,gorsuu,to advise,False
469,ሎ,27,መምከር,ማሕባበል,Sossobuu,Appease,False
470,ሎ,27,መምዘዝ,መምሰስ,luqqaasuu,to drew out,False
471,ሎ,27,መምጠጥ,መምጠጥ,xuuxuu,imbibe,False
472,ሎ,27,መምጣት,መዴጃ,dhufu,opposing,False
473,ሎ,27,መሞላት,መትመለእ,Guutamuu,To fill up,False
474,ሎ,27,መሞት,መሞታ,"du, uu",to die,False
475,ሎ,27,መሞከር,መጌበት,Yaaluu/shaakaluu,Trying,False
476,ሎ,27,መሞገስ,መትፋለስ,Faarfamuu,Praised,False
477,ሎ,27,መሟለት,ሚላኦት,gutaamaa,oral/deformed,False
478,ሎ,27,መሟሟት,መሞሓ,bulbulamuu,dissolve,False
479,ሎ,27,መሟሸት,መርአ,Shiileeysuu,Dressing with fire,False
480,ሎ,27,መሰለ,መሰላ,Fakkaate,Resembled,False
481,ሎ,27,መሰለጣጠን,መትጊባበር,walleengisuu,to get civilized,False
482,ሎ,27,መሰላል,ሱልለም,Sulluma,Ladder,False
483,ሎ,27,መሰልቸት,ሒርባይቲ,Hifachuu,Borring,False
484,ሎ,27,መሰልጠን,መጌየት,Leenji'uu,be a civilized,False
485,ሎ,27,መሰልጠን,መግበር,Qaroomuu,Civilization,False
486,ሎ,27,መሰማራት,መቄጫ,Bobbohuu,"Deployment,graze",False
487,ሎ,27,መሰማት,መትሰማእ,"Dhagahamuu,",be listened to,False
488,ሎ,27,መሰረቅ,መትሮጃ,Hatuu,Steal,False
489,ሎ,27,መሠረተ,ሴሰና,Bu'uure,Stablish,False
490,ሎ,27,መሰረተ,ኤሰሳ,Hundeesse,Set up,False
491,ሎ,27,መሰረታዊ,አሳሲያ,Kan bu'uuraa,Basic,False
492,ሎ,27,መሰረት,አሳስ,Bu'uura,Base,False
493,ሎ,27,መሰራረቅ,መትሩጃጃ,wal-hachiisuu,to steal each other two,False
494,ሎ,27,መሰራረቅ,መትሩጃጃ,,way theft,False
495,ሎ,28,መሰራጨት,መስራጫ,tamsaasuu,broadcasting,False
496,ሎ,28,መሰቅጠጥ,ቂንጪፍ,Suukannii,Jarone’s nerves,False
497,ሎ,28,መሰባበር,መስሲባበር,caccabuu,to brakdown,False
498,ሎ,28,መሰባበር,መስባበር,Caccabsuu,Breakdown,False
499,ሎ,28,መሰብሰቢያ,መዳበልቲ,waliqabaa,to over shadow,False
500,ሎ,28,መሰብሰብ,መሳመት,walitti qabuu,collecting,False
501,ሎ,28,መሰብሰብ,መስሳመት,walitti gabuu,"to get meeting,to",False
502,ሎ,28,መሰብሰብ,መስሳመት,,collect each ok,False
503,ሎ,28,መሰነባበት,መሕዳደር,wal-gaggeessuu,to stay,False
504,ሎ,28,መሰነጣጠቅ,መስሲዳደቅ,Addaan fofttoquu,to crack,False
505,ሎ,28,መሰናዶ,ጠብጠብቲ,tottalfachuu,preparation,False
506,ሎ,28,መሰንጠር,መሴጠር,dhoohuu,"to split ,crack",False
507,ሎ,28,መሰንጠቅ,መሴደቅ,Adda,"Split, crack",False
508,ሎ,28,መሰንጠቅ,መሴደቅ,baqeessuu/dhoosuu,,False
509,ሎ,28,መሰከረ,ኬባ,Ragaa bahe,Testify,False
510,ሎ,28,መሰካት,መሴሐጥ,Waraanuu,to insert,False
511,ሎ,28,መሰወር,መትሔደብ,miliqua,to be invisible,False
512,ሎ,28,መሰዊያ,መፈደእቲ,Waregduu,to expose,False
513,ሎ,28,መሰየም,መጥራሕ,Moggaasuu,Label,False
514,ሎ,28,መሰደብ,መትሰደብ,Arrabsamu,Insult,False
515,ሎ,28,መሰደድ,መትሰደድ,Baqachuu/godaanuu,,False
516,ሎ,28,መሰደድ,መትሰደድ,,"Migrate,immigrate",False
517,ሎ,28,መሲና,መቪና,masheenaa,a young cow,False
518,ሎ,28,መሳል,መብላሕ,Qaruu (ableef),Whetting,False
519,ሎ,28,መሳል/ስእል,መቤረቅ,fakkii kaasuu,drawing,False
520,ሎ,28,መሳም,ማሕቲ,dhungoo,kissed,False
521,ሎ,28,መሳም,ማሕ,Dhungoo,Kiss,False
522,ሎ,28,መሳሳቅ,መስሓሐቅ,xiqqishoo kofluu,to smile,False
523,ሎ,28,መሳሪያ,ኢድዳ,Mi’a / Meeshaa,Tools,False
524,ሎ,28,መሳቂያ,መሲቃ,kofalchhiisaa,comedy,False
525,ሎ,28,መሳቅ,መሴሐቅ,Kofluu,Lough,False
526,ሎ,28,መሳቢያ,መቀል,saanduqa-mallaqaa,drawer,False
527,ሎ,28,መሳይ,መሶል,Fakkaataa/,"Similar,homonym",False
528,ሎ,28,መሳይ,መሶል,walfakkaataa,,False
529,ሎ,29,መሳፈር,መሳፈር,koruu/yaabbaachuu,to travel,False
530,ሎ,29,መስህብ,መዝመድቲ,hawwata,attraction,False
531,ሎ,29,መስለም,መስለም,islaamaawu,to get muslim,False
532,ሎ,29,መስመር,አሰጣራ,sarara,line,False
533,ሎ,29,መስመጥ,መስለመጥ,Lixu,to sink,False
534,ሎ,29,መስመጫ,መሬገጥቲ,Lixeensi,sinker,False
535,ሎ,29,መስመጫ,መስለመጥቲ,Lixiinsa,sinker,False
536,ሎ,29,መስማማት,መትካሐል,waliigaluu,agreement,False
537,ሎ,29,መስማማት,ተራኸቦት,Waliigaluu,Convince,False
538,ሎ,29,መስማት,መስመአ,Dhaga'uu/diimachu,to hear,False
539,ሎ,29,መስረቅ,መሮጃ,Hatuu,Steal,False
540,ሎ,29,መስሪያ,መደለገቲ,dalagaa,eager,False
541,ሎ,29,መስሪያ,መድደለገቲ,meshaalee,of work Implement,False
542,ሎ,29,መስሪያ,ሜሻ,Wajiraa,management,False
543,ሎ,29,መስቀለኛ,ሐረት,karaa afur,cross road,False
544,ሎ,29,መስቀል/ለእቃ,መስቀል,Fannoo/masqalii/,to hang /for material,False
545,ሎ,29,መስቀል/ለእቃ,መስቀል,mormaa,,False
546,ሎ,29,መስቀል/ላይ,መስሴቀል,masqalii/kan,to take up /climb,False
547,ሎ,29,መስቀል/ላይ,መስሴቀል,mormad Gubbaa,,False
548,ሎ,29,,,bahuu,,False
549,ሎ,29,መስቀያ,ሚስቃይ,Fannoo,Hanger,False
550,ሎ,29,መስበር,መስበር,cabsuu,breaking,False
551,ሎ,29,መስበክ,ዳእዋ,"Da'awaa, waamicha",Sermonize,False
552,ሎ,29,መስተናገድ,መትሶራ,Nyaachu,to serve/hospitalise,False
553,ሎ,29,መስተናገድ,መትሶራ,siimmaachuu,,False
554,ሎ,29,መስተካከል,መስሳመስሳ,sirraauu,adjust,False
555,ሎ,29,መስተዋድድ,አትዋድዲ,durgala,preposition,False
556,ሎ,29,መስተዳድር,መትሒዳደርቲ,bulmaata/ bulchiinsa,administration,False
557,ሎ,29,መስተፃምር,አትዋቅሪ,waliingaa,conjunction (grammar),False
558,ሎ,29,መስታወት,ቂራረት,Daawwitii,Mirror,False
559,ሎ,29,መስና,መስና,jallisii,irrigation,False
560,ሎ,29,መስና,መስኑ,Jallisii,Irrigation,False
561,ሎ,29,መስከረም,መስከረም,Fulbaana,September,False
562,ሎ,30,መስከር,መስኸር,farshaa'uu,to be drunk,False
563,ሎ,30,መስከር,መስኸር,/farsheecuu,,False
564,ሎ,30,መስከን,መስከን,Ciisuu/Xaliiluu,calming down,False
565,ሎ,30,መስኪድ,መስኪድ,Masgiida,Mosque,False
566,ሎ,30,መስካሪ,ዩኪቢ,ragaa tahuu,to be witness,False
567,ሎ,30,መስክ,ወለገት,dirree,field,False
568,ሎ,30,መስክ,ዖዶራ,Roga,Field,False
569,ሎ,30,መስኮት,ሹብባኽ,Fooddaa/shubbaaka,Window,False
570,ሎ,30,መስዋአት,ፊዳእ,Durgoo,Allowance,False
571,ሎ,30,መስዋእት,ተድሒያ,Wareegama,Scarify,False
572,ሎ,30,መስደብ,መስደብ,Arrabssuu,to insult,False
573,ሎ,30,መስገድ,መስገድ,Salaatuu,to pray,False
574,ሎ,30,መስገጃ,ሙሰልላ,sijaajaa,actor,False
575,ሎ,30,መስጊድ,መስኪድ,maskiida,mosque,False
576,ሎ,30,መስጠት,መሰጣ,kennuu,to give/present,False
577,ሎ,30,መስጠት/መለገስ,መጌሳ,Kennuu/ arjoomuu,Generous,False
578,ሎ,30,መስፈሪያ,መስፈራ,madaltuu,measuring cup,False
579,ሎ,30,መስፈሪያ,መሰፈርቲ,Bufachiiftu,volume measuring,False
580,ሎ,30,መስፈሪያ,መሰፈርቲ,(Boqachiiftu),instrument,False
581,ሎ,30,መስፊሪያ,ሱጉድ,Daarota/safii,Measuring basket,False
582,ሎ,30,መስፊሪያ,ሱጉድ,safaraniin,,False
583,ሎ,30,መስፈር,መሴፈር,Safaruu,Cup measuring,False
584,ሎ,30,መስፈርት,መሜዘንቲ,ulaagaa,qualification,False
585,ሎ,30,መስፈርት,መስፈርቲ,Safartuu/ulaaagaa,"Scale,standard,criterion",False
586,ሎ,30,መስፋት,መስፋ,Hodhuu,"Stitching, sewing",False
587,ሎ,30,መስፋት/ሰፊድ/,ሒጥ,Hodhaa,Sew,False
588,ሎ,30,መስፋፋት,መስራጃ,babballachuu,Spreading,False
589,ሎ,30,መስፋፋት,መዝጋጋሕ,walcaalchisuu,compareing /contrast/,False
590,ሎ,30,መረመረ,ቤሐሳ,Qorote,Examine,False
591,ሎ,30,መረሳት,መትረሰእ,Irraan fatamuu,to be forgotten,False
592,ሎ,30,መረረ,መረራ,Hadhaawe,Bitter to/,False
593,ሎ,31,መረቀ,ዱዋእአቫሻ,Maraqa,Bless,False
594,ሎ,31,መረቀነ,አመቀሓ,m irqaane,initiated,False
595,ሎ,31,መረቅ,ፋሕፋሕ,Maraqa/ittoo,Souce,False
596,ሎ,31,መረበሽ,ተሻበሖት,jeequu,disturb / confusion,False
597,ሎ,31,መረበሽ,መረብበሽ,jeequu,to disturb,False
598,ሎ,31,መረብ,ዲሪ,saaphana,Net,False
599,ሎ,31,መረብ,ሸበከ,kubbaa kiyyoo,Volleyball,False
600,ሎ,31,መረብ,ሸበከ,Saaphanaa/kiyyoo,Mesh,False
601,ሎ,31,መረታት,መትረታእ,Moohamuu,to be defeated,False
602,ሎ,31,መረከብ,መትቀበድ,Qeebaluu,Hand over,False
603,ሎ,31,መረዳዳት,መትኢዋወን,wal gargaaruu,collaborate,False
604,ሎ,31,መረዳዳት,መትኢዋወን,,helping with each other,False
605,ሎ,31,መረዳጃ,ተኣወናት,wal gargaarsa,supportive,False
606,ሎ,31,መረጃ,ማአሉማት,Odeeffannoo,Information,False
607,ሎ,31,መረገ,መረጋ,Marage,Float,False
608,ሎ,31,መረጋገት,መርገዝቲ,tasgabbaawuu,stability,False
609,ሎ,31,መረጋገጥ,መኸጃጃ,Dhidhiituu/ cafaquu,Raming,False
610,ሎ,31,መረጋጋት,መርገዝ,tasgabbaawuu,Stable,False
611,ሎ,31,መረጠ,መለሓ,File/filate,Elect,False
612,ሎ,31,መሪ,መሪ,Duree,leader,False
613,ሎ,31,መሪ,ኤቀድ,duree,leader,False
614,ሎ,31,መሪ,ኤቡ,Duree,Leader,False
615,ሎ,31,መሪ/,ኢማም,Imaama,Leader for prayer,False
616,ሎ,31,መሪ/,ኢማም,(salaachisaa),,False
617,ሎ,31,መሪ/የልጆች,መንቺ,Jooleen,childs play /meri,False
618,ሎ,31,መሪ/የልጆች,መንቺ,gaariigaittiinoftu,,False
619,ሎ,31,መራ,ኤቀዳ,Durse,Head,False
620,ሎ,31,መራ,አቀነኣ,Qaceelche,Guide,False
621,ሎ,31,መራስ,መሬሐስ,jiidhuu,to wet,False
622,ሎ,31,መራራ,ሙሩር,hadhaW'aa,ruler,False
623,ሎ,31,መራራቅ,መትሩሓሐቅ,addaan fagaachuu,to be apart,False
624,ሎ,31,መራራቅ,መትሩሓሐቅ,,to be far apart,False
625,ሎ,31,መራራት,መትራሐም,Garaa waliif laafuu/,Compasion,False
626,ሎ,32,,,waliif naahuu,,False
627,ሎ,32,መራቅ,መሮሐቅ,Fagaachuu,to get far,False
628,ሎ,32,መራባት,መትባዛሕ,baayyachuu,reproduction,False
629,ሎ,32,መራብ,መርሐብ,Beela'uu,to get hunger,False
630,ሎ,32,መራቻቸው,ማርተዮ,Isaa qajeelchite,ear wax,False
631,ሎ,32,መራች,መርቲ,Qajeelchite,she led,False
632,ሎ,32,መራፍ,መልላሒ,Filataa/ttuu,"Voter,elector",False
633,ሎ,32,መሬት,ደቺ,lafa /dachii/,land /earth/,False
634,ሎ,32,መሬት,ሾርሮቅ,Shorroquu,Sprawl,False
635,ሎ,32,መርሀባ,መርሐባ,Tole marabbaa,ok,False
636,ሎ,32,መርሓ,ሚሕሪራ,Sagantaa,Schedule,False
637,ሎ,32,መርህ,ኡሱል,qajeelfama,principle,False
638,ሎ,32,መርህ,መምሰከ,Qajeelfammaa,instruction,False
639,ሎ,32,መርማሪ,አቤሕሲ,qorataa,investigator,False
640,ሎ,32,መርሳት,መርሰእ,irraanfachuu,forget,False
641,ሎ,32,መርሳት,ሪሳኦት,Irraanfachuu,Forget,False
642,ሎ,32,መርበትበት,በትበት,Batachuu,Freak out,False
643,ሎ,32,መርታት,መርተእ,mo'achuu,to win,False
644,ሎ,32,መርከስ,መንጀስ,najisuu/xuraawuu,unclean,False
645,ሎ,32,መርከስ,መርኸስ,Rakisha,Cheap,False
646,ሎ,32,መርከብ,መርከብ,Markaba,Barge,False
647,ሎ,32,መርካት,መርካሕ,Itti quufuu,Satisfied,False
648,ሎ,32,መርዝ,ሱምሚ,summii,Poison,False
649,ሎ,32,መርዳት,መታወን,gargaaruu,assisting / helping,False
650,ሎ,32,መርዳት,መታወን,,being assisted,False
651,ሎ,32,መርዳት,መታወቅቲ,Xalayaa eenyummaa,Identification,False
652,ሎ,32,መርዶ,ሪድዳን,galtee,death announcement,False
653,ሎ,32,መርገጥ,መኹጃ,ejechuu,trampling,False
654,ሎ,32,መርጋት,መርገእ,Itituu,"clotting, coagulation",False
655,ሎ,32,መርጠብ,መብራረንቲ,Ibsa,"Detail, explanation",False
656,ሎ,32,መርጠብ,መብሸቅ,Jidhuu,to get wet,False
657,ሎ,33,መርጨችት፤,መቼሐ,Biifuu,"Sprinkle,spraying",False
658,ሎ,33,መርፊ,መር,Lilmee/lilmoo,Niddle,False
659,ሎ,33,መርፊ,መርፊቁልፊ,Qabdoo,safety pins,False
660,ሎ,33,መሮ,መንደያ,Urfuu,chzel,False
661,ሎ,33,መርጥ,መስካ,Fiiguu,to run,False
662,ሎ,33,መርጥ,መርጣ,Fiiguu,Running,False
663,ሎ,33,መሯሯጥ,መትሪዋወጥ,fiffiiguu,to run,False
664,ሎ,33,መሸ,መሻ,Galgalaawe,Night,False
665,ሎ,33,መሸለት,መሼለድ,Haaduu,"shaved, shearing",False
666,ሎ,33,መሸመን,መፍተል,wayaafi kanneen,spining,False
667,ሎ,33,መሸመን,መፍተል,"fakkaatan dha,uu",,False
668,ሎ,33,መሸምቀቅ,ቪምቂቅ,Surgisuu,Tied on,False
669,ሎ,33,መሸርሸር,መኽረኸር,Haadhamuu,"Erosion,eat away",False
670,ሎ,33,መሸሸገ,መሼቬሼመቅ,dhooysuu,hiding,False
671,ሎ,33,መሸሽ,መስካ,Dheeysuu,Flee,False
672,ሎ,33,መሸበር,መንበርበር,shoror kachuu,to be terrorized,False
673,ሎ,33,መሸበር,መትቢራጃ,Shoorarkaawuu,To terrorize,False
674,ሎ,33,መሸበብ,መተቀር,hidhu walitti,beign bundled,False
675,ሎ,33,መሸበብ,መተቀር,qabamani hidhamu,/inhibition of move,False
676,ሎ,33,መሸበት,መሸባት,Arraawuu,decaying/ moldy,False
677,ሎ,33,መሸበከ,ሙሸብበኽ,Mushabbaka,Type of delicious food,False
678,ሎ,33,መሸብሸብ,መትሺበሽብ,shuntuuruu,wrinkle,False
679,ሎ,33,መሸነፍ,መትማጀ,"moo, amuu",lose / paaing over,False
680,ሎ,33,መሸኘት,መቬሻኛ,gaggeessuu,to accompany,False
681,ሎ,33,መሸኘት,መሴሻኛ,Gaggeessuu,"Escort, accompany",False
682,ሎ,33,መሸኛኘት,መስሲናሻኛኛ,wa gaggeessuu,accompaning,False
683,ሎ,33,መሸከም,መጦራ,Danda’uu,Tolerate,False
684,ሎ,33,መሸከም,መጦራ,"sooru, danda'uu",to carray,False
685,ሎ,33,መሸከካከም,መጥጢዋወር,Waldandayuu,To carry,False
686,ሎ,33,መሸከሸከ,መከረካእ,shuguluu,to husk,False
687,ሎ,33,መሸጋገሪያ,መትሚሜጃጃ,cee’umsa,transition,False
688,ሎ,34,መሸጋገር፤መሻዝገር,መሻተት,Ceesisuu,"cross, pass",False
689,ሎ,34,መሸጥ,መሴማ,Gurguruu,Sell,False
690,ሎ,34,መሸፈት,መሸፈት,Gaara seenuu,to goin group of,False
691,ሎ,34,መሸፈት,መሸፈት,,bandits,False
692,ሎ,34,መሸፈን,መሸሼመቅ,"Hagooguu, goolabuu","Cover over,",False
693,ሎ,34,መሸፈን,መትጎለብ,uwwisuu dhooka,laminating,False
694,ሎ,34,መሸፈን,መትጎለብ,chiisuu,,False
695,ሎ,34,መሸፈሻኛ,መጎለብቲ,Hagoogduu,Cover,False
696,ሎ,34,መሸፋፈን,መትጉላለብ,u'uwwisuu,to hide,False
697,ሎ,34,መሻል,መጦሻኛ,foyya’uu,to improve,False
698,ሎ,34,መሻል,መማጃ,wayyaawuu,recovering,False
699,ሎ,34,መሻማት,መጥጣለፍ,Saaamachuu,Scramble,False
700,ሎ,34,መሻሪያ,መቅላቀልቲ,Albaasiftuu,cause for removing,False
